Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,Raw
1679334548.7487972,9950,1679334548,72623443,imu1_frame,0,0,0,,-0.0030650195821362728,0.01537292386932651,0.26324339865415514,0.9646020899478077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013223,-0.000783,-0.285254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122,-0.742,-9.554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1231,0.6711,0.6434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+030.531,+001.792,+000.125,+00.1231,+00.6711,+00.6434,+00.122,-00.742,-09.554,+00.013223,-00.000783,-00.285254*68"
1679334548.797465,9951,1679334548,75173139,imu1_frame,0,0,0,,-0.0029154477047336792,0.01540022773275828,0.2598142923130253,0.9655313908207966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014605,-0.002298,-0.283169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.137,-0.744,-9.408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1375,0.6559,0.6478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+030.124,+001.791,+000.136,+00.1375,+00.6559,+00.6478,+00.137,-00.744,-09.408,+00.014605,-00.002298,-00.283169*65"
1679334548.7976696,9952,1679334548,77646660,imu1_frame,0,0,0,,-0.0027507091727513185,0.01540357475311535,0.25639034141398104,0.9664466650123505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014588,-0.006391,-0.283147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021,-0.753,-9.458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1092,0.6646,0.6418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+029.718,+001.787,+000.148,+00.1092,+00.6646,+00.6418,-00.021,-00.753,-09.458,+00.014588,-00.006391,-00.283147*6E"
1679334548.840334,9953,1679334548,80214405,imu1_frame,0,0,0,,-0.0025984524318370316,0.015384649394385209,0.252963531103613,0.9673499948516889,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012523,-0.005403,-0.283612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267,-0.834,-9.358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1197,0.6632,0.6421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+029.312,+001.781,+000.158,+00.1197,+00.6632,+00.6421,+00.267,-00.834,-09.358,+00.012523,-00.005403,-00.283612*6A"
1679334548.8403964,9954,1679334548,82629251,imu1_frame,0,0,0,,-0.002501423544777553,0.015332653120973266,0.2495514727707216,0.9682369106094258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006603,-0.006531,-0.282314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.057,-0.893,-9.137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.106,0.6635,0.6443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+028.908,+001.773,+000.161,+00.1060,+00.6635,+00.6443,+00.057,-00.893,-09.137,+00.006603,-00.006531,-00.282314*65"
1679334548.884315,9955,1679334548,85173344,imu1_frame,0,0,0,,-0.0024892318425004407,0.015258706823465105,0.24612918250693752,0.9691137193897198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002875,-0.008171,-0.282313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.107,-0.803,-9.529,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1135,0.6668,0.6381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+028.503,+001.765,+000.154,+00.1135,+00.6668,+00.6381,+00.107,-00.803,-09.529,+00.002875,-00.008171,-00.282313*67"
1679334548.8844047,9956,1679334548,87634038,imu1_frame,0,0,0,,-0.002490418661988458,0.015163679860370842,0.24271261726490748,0.9699765182974269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001208,-0.008603,-0.282751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.194,-0.704,-9.572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1123,0.6622,0.6406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+028.099,+001.755,+000.145,+00.1123,+00.6622,+00.6406,+00.194,-00.704,-09.572,+00.001208,-00.008603,-00.282751*6C"
1679334548.928276,9957,1679334548,90171551,imu1_frame,0,0,0,,-0.002496614661564098,0.015085774130489364,0.2393013992881922,0.9708249206900433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001926,-0.001877,-0.282537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38,-0.747,-9.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1071,0.6658,0.6328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+027.696,+001.747,+000.136,+00.1071,+00.6658,+00.6328,+00.380,-00.747,-09.730,+00.001926,-00.001877,-00.282537*68"
1679334548.929841,9958,1679334548,92610526,imu1_frame,0,0,0,,-0.002505316566453584,0.015016601518005226,0.23587868255746855,0.9716632504024758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002743,-0.005126,-0.282405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.12,-0.786,-9.659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1239,0.6642,0.641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+027.292,+001.740,+000.127,+00.1239,+00.6642,+00.6410,+00.120,-00.786,-09.659,+00.002743,-00.005126,-00.282405*6A"
1679334548.9723318,9959,1679334548,95118403,imu1_frame,0,0,0,,-0.002526578499451304,0.014998619629721242,0.23244429401466513,0.9724907752726054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002354,-0.00132,-0.28361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.12,-0.88,-9.957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0945,0.6707,0.6375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.887,+001.739,+000.118,+00.0945,+00.6707,+00.6375,+00.120,-00.880,-09.957,+00.002354,-00.001320,-00.283610*6F"
1679334549.0169203,9960,1679334548,97615504,imu1_frame,0,0,0,,-0.0025283819375592938,0.015012474205864608,0.228997997773635,0.9733078392362113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003166,0.002145,-0.284815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.302,-0.83,-9.824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1219,0.6666,0.6421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.481,+001.741,+000.112,+00.1219,+00.6666,+00.6421,+00.302,-00.830,-09.824,+00.003166,+00.002145,-00.284815*65"
1679334549.0170813,9961,1679334549,143671,imu1_frame,0,0,0,,-0.0025386189305367764,0.015024561452460703,0.22554896187183301,0.9741126648214902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000302,0.002008,-0.284273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.199,-0.885,-9.842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0988,0.6729,0.635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.075,+001.743,+000.105,+00.0988,+00.6729,+00.6350,+00.199,-00.885,-09.842,+00.000302,+00.002008,-00.284273*68"
1679334549.0609505,9962,1679334549,2615213,imu1_frame,0,0,0,,-0.0025382239704355445,0.015030362307522674,0.222088496700724,0.9749073521423425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002725,-0.000598,-0.285187,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.105,-0.838,-9.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1,0.6785,0.6375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+025.668,+001.744,+000.099,+00.1000,+00.6785,+00.6375,+00.105,-00.838,-09.746,+00.002725,-00.000598,-00.285187*61"
1679334549.0611005,9963,1679334549,5159425,imu1_frame,0,0,0,,-0.0024912993267575604,0.015028882039782301,0.21861613386738926,0.9756920170551641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006624,-0.001889,-0.286579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.325,-0.722,-9.72,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1229,0.6631,0.646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+025.260,+001.743,+000.098,+00.1229,+00.6631,+00.6460,+00.325,-00.722,-09.720,+00.006624,-00.001889,-00.286579*65"
1679334549.1042442,9964,1679334549,7615494,imu1_frame,0,0,0,,-0.0024004205380661245,0.014992245861646191,0.21510656891049054,0.9764725467501997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00903,-0.004895,-0.288065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.413,-0.699,-9.42,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0955,0.6672,0.6376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.848,+001.737,+000.101,+00.0955,+00.6672,+00.6376,+00.413,-00.699,-09.420,+00.009030,-00.004895,-00.288065*62"
1679334549.107274,9965,1679334549,10129809,imu1_frame,0,0,0,,-0.0022746294450140918,0.014918110178314513,0.21156842263000233,0.977246682570705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006774,-0.00998,-0.290647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.457,-0.771,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1144,0.6645,0.6432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.433,+001.726,+000.107,+00.1144,+00.6645,+00.6432,+00.457,-00.771,-09.481,+00.006774,-00.009980,-00.290647*6D"
1679334549.1482518,9966,1679334549,12602591,imu1_frame,0,0,0,,-0.002199943492214014,0.014787899046841278,0.20802004455728237,0.9780102961384394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000468,-0.012799,-0.291852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.417,-0.857,-9.523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0766,0.6711,0.637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.017,+001.710,+000.106,+00.0766,+00.6711,+00.6370,+00.417,-00.857,-09.523,-00.000468,-00.012799,-00.291852*62"
1679334549.192115,9967,1679334549,15264606,imu1_frame,0,0,0,,-0.002166773669544605,0.014595390249425338,0.20446987353999643,0.9787616413049041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001694,-0.013003,-0.289967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.401,-0.986,-9.475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0744,0.6677,0.6395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+023.601,+001.688,+000.099,+00.0744,+00.6677,+00.6395,+00.401,-00.986,-09.475,-00.001694,-00.013003,-00.289967*6A"
1679334549.1922097,9968,1679334549,17704319,imu1_frame,0,0,0,,-0.0021709750657190894,0.01440437184534451,0.2009174282412244,0.9794998662419192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003024,-0.015134,-0.29142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.249,-0.952,-9.48,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0775,0.6654,0.6383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+023.185,+001.667,+000.088,+00.0775,+00.6654,+00.6383,+00.249,-00.952,-09.480,-00.003024,-00.015134,-00.291420*66"
1679334549.2360182,9969,1679334549,20250725,imu1_frame,0,0,0,,-0.0021887147675173114,0.014228944850648476,0.19737089199478294,0.9802231774699512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005279,-0.011878,-0.290331,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.204,-0.919,-9.351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0597,0.6681,0.6289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+022.770,+001.648,+000.076,+00.0597,+00.6681,+00.6289,+00.204,-00.919,-09.351,-00.005279,-00.011878,-00.290331*68"
1679334549.2360756,9970,1679334549,22587347,imu1_frame,0,0,0,,-0.002192569588312425,0.014065741797407301,0.1938385565437552,0.9809301512051317,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003009,-0.011005,-0.288721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.225,-0.926,-9.74,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0828,0.6652,0.6334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+022.357,+001.630,+000.066,+00.0828,+00.6652,+00.6334,+00.225,-00.926,-09.740,-00.003009,-00.011005,-00.288721*61"
1679334549.2801204,9971,1679334549,25215101,imu1_frame,0,0,0,,-0.0021908447894096296,0.013912960894206657,0.1903120730864609,0.981622608009717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00126,-0.00966,-0.289045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.114,-0.989,-9.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0585,0.6624,0.6264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.945,+001.613,+000.057,+00.0585,+00.6624,+00.6264,+00.114,-00.989,-09.746,-00.001260,-00.009660,-00.289045*62"
1679334549.2802033,9972,1679334549,27607107,imu1_frame,0,0,0,,-0.002172982048230967,0.013763629964405501,0.18677427547183664,0.9823040316832622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000346,-0.010883,-0.288355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.098,-0.831,-9.975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0785,0.6608,0.6308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.532,+001.596,+000.050,+00.0785,+00.6608,+00.6308,+00.098,-00.831,-09.975,+00.000346,-00.010883,-00.288355*63"
1679334549.324153,9973,1679334549,30193042,imu1_frame,0,0,0,,-0.0021235108343635187,0.013629326734730841,0.1832335146404201,0.9829726401416334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002292,-0.008552,-0.288332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.208,-0.82,-9.946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0521,0.6626,0.6313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.119,+001.580,+000.047,+00.0521,+00.6626,+00.6313,+00.208,-00.820,-09.946,+00.002292,-00.008552,-00.288332*6D"
1679334549.3310657,9974,1679334549,32710433,imu1_frame,0,0,0,,-0.002069352720473855,0.013513618971936729,0.17967301470957472,0.9836313881057135,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001182,-0.006868,-0.290659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.163,-0.888,-9.927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0488,0.6558,0.6339,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+020.704,+001.566,+000.045,+00.0488,+00.6558,+00.6339,+00.163,-00.888,-09.927,+00.001182,-00.006868,-00.290659*6D"
1679334549.3719935,9975,1679334549,35251760,imu1_frame,0,0,0,,-0.002041595192867944,0.013393124170979069,0.17609331152998206,0.9842802455339709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001474,-0.00791,-0.292696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.359,-1.014,-9.812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0627,0.6612,0.6342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+020.287,+001.552,+000.040,+00.0627,+00.6612,+00.6342,+00.359,-01.014,-09.812,-00.001474,-00.007910,-00.292696*63"
1679334549.4167361,9976,1679334549,37674760,imu1_frame,0,0,0,,-0.002035058857449894,0.013286769095326369,0.17252003308399455,0.9849142899192557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002784,-0.007093,-0.291386,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.19,-0.862,-10.028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0595,0.6624,0.6303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.871,+001.540,+000.033,+00.0595,+00.6624,+00.6303,+00.190,-00.862,-10.028,-00.002784,-00.007093,-00.291386*6B"
1679334549.4168808,9977,1679334549,40244746,imu1_frame,0,0,0,,-0.002034743170302466,0.01316190471437923,0.16892741394127406,0.9855385090921785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000299,-0.008432,-0.291852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.104,-0.904,-9.973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0679,0.6588,0.628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.453,+001.526,+000.025,+00.0679,+00.6588,+00.6280,+00.104,-00.904,-09.973,+00.000299,-00.008432,-00.291852*62"
1679334549.460568,9978,1679334549,42593979,imu1_frame,0,0,0,,-0.0020211531043337594,0.013057295781829776,0.16534085351527875,0.9861479727332171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000519,-0.007887,-0.290974,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.125,-0.82,-9.754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.049,0.6627,0.6274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.036,+001.514,+000.019,+00.0490,+00.6627,+00.6274,+00.125,-00.820,-09.754,-00.000519,-00.007887,-00.290974*6C"
1679334549.4621782,9979,1679334549,45260691,imu1_frame,0,0,0,,-0.0020184866326072143,0.012959945310366129,0.16176078593976748,0.9867428305599261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003542,-0.005057,-0.292162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.331,-0.942,-9.733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0605,0.6578,0.6253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.620,+001.503,+000.012,+00.0605,+00.6578,+00.6253,+00.331,-00.942,-09.733,-00.003542,-00.005057,-00.292162*67"
1679334549.5040662,9980,1679334549,47673654,imu1_frame,0,0,0,,-0.002051017284009518,0.012857227264099116,0.15817901364449247,0.9873246095776381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006315,-0.00526,-0.290646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.201,-0.941,-9.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0521,0.6592,0.6288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.204,+001.492,+000.001,+00.0521,+00.6592,+00.6288,+00.201,-00.941,-09.750,-00.006315,-00.005260,-00.290646*69"
1679334549.548714,9981,1679334549,50184941,imu1_frame,0,0,0,,-0.0021061352406758715,0.012725007083559486,0.15459551126830154,0.9878936513029953,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004629,-0.010243,-0.290832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031,-0.986,-9.804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0343,0.6676,0.6219,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.788,+001.478,-000.013,+00.0343,+00.6676,+00.6219,+00.031,-00.986,-09.804,-00.004629,-00.010243,-00.290832*61"
1679334549.5488396,9982,1679334549,52652406,imu1_frame,0,0,0,,-0.002162239197251499,0.012593357939343937,0.15100992792856968,0.9884496617048708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007516,-0.007401,-0.291403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.047,-0.856,-9.747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0657,0.6554,0.6305,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.372,+001.464,-000.027,+00.0657,+00.6554,+00.6305,+00.047,-00.856,-09.747,-00.007516,-00.007401,-00.291403*65"
1679334549.5927594,9983,1679334549,55203080,imu1_frame,0,0,0,,-0.002176172776447336,0.012468717752343532,0.14742176719438596,0.9889927289454377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001419,-0.007755,-0.291397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.192,-0.727,-9.862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0489,0.6592,0.6249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.956,+001.450,-000.036,+00.0489,+00.6592,+00.6249,+00.192,-00.727,-09.862,-00.001419,-00.007755,-00.291397*65"
1679334549.5928276,9984,1679334549,57683014,imu1_frame,0,0,0,,-0.002166388658066599,0.012356746876620164,0.1438312958112976,0.9895227010594816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000522,-0.009079,-0.289527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045,-0.795,-9.705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0816,0.6561,0.6259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.540,+001.437,-000.042,+00.0816,+00.6561,+00.6259,+00.045,-00.795,-09.705,-00.000522,-00.009079,-00.289527*6C"
