Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
81449.0,0,81449,0,GPS1_Frame,42.33126666666667,-71.10257833333334,38.8,1.2,326771.8350465171,4688698.3875655355,0.0,19,T
81450.0,0,81450,0,GPS1_Frame,42.33123166666666,-71.10261666666666,39.1,1.2,326768.5805994822,4688694.579168826,0.0,19,T
81451.0,0,81451,0,GPS1_Frame,42.33119166666667,-71.10265833333332,39.4,1.2,326765.0377816013,4688690.222351999,0.0,19,T
81452.0,0,81452,0,GPS1_Frame,42.33114833333334,-71.10270166666666,39.8,1.2,326761.34848758555,4688685.49879085,0.0,19,T
81453.0,0,81453,0,GPS1_Frame,42.33110166666667,-71.102745,40.0,1.2,326757.65003688313,4688680.405090299,0.0,19,T
81454.0,0,81454,0,GPS1_Frame,42.33105333333333,-71.10278833333334,40.3,1.2,326753.94700497855,4688675.126320965,0.0,19,T
81455.0,0,81455,0,GPS1_Frame,42.330999999999996,-71.10283,40.6,1.2,326750.36755986547,4688669.288946202,0.0,19,T
81456.0,0,81456,0,GPS1_Frame,42.33095,-71.10287,40.9,1.2,326746.93458208744,4688663.818318867,0.0,19,T
81457.0,0,81457,0,GPS1_Frame,42.33090000000001,-71.10290666666667,41.1,1.2,326743.77624063485,4688658.340901998,0.0,19,T
81458.0,0,81458,0,GPS1_Frame,42.33085333333334,-71.10294,41.4,1.2,326740.90168883844,4688653.226836455,0.0,19,T
81459.0,0,81459,0,GPS1_Frame,42.33080833333334,-71.102965,41.8,1.2,326738.71831406635,4688648.280864365,0.0,19,T
81460.0,0,81460,0,GPS1_Frame,42.33076666666666,-71.10298666666667,42.3,1.2,326736.81873134896,4688643.698242754,0.0,19,T
81461.0,0,81461,0,GPS1_Frame,42.33072666666667,-71.103005,42.6,1.2,326735.19836502365,4688639.2939008055,0.0,19,T
81462.0,0,81462,0,GPS1_Frame,42.330688333333335,-71.10302,42.9,1.2,326733.85721572116,4688635.067838338,0.0,19,T
81463.0,0,81463,0,GPS1_Frame,42.33065499999999,-71.10303,43.5,1.2,326732.9417583222,4688631.386800666,0.0,19,T
81464.0,0,81464,0,GPS1_Frame,42.330631666666676,-71.10303,43.8,1.2,326732.87768712256,4688628.79581221,0.0,19,T
81465.0,0,81465,0,GPS1_Frame,42.33061833333333,-71.10303,44.3,1.2,326732.8410750213,4688627.315247377,0.0,19,T
81466.0,0,81466,0,GPS1_Frame,42.330605,-71.10303166666667,44.6,1.2,326732.66714156937,4688625.838078299,0.0,19,T
81467.0,0,81467,0,GPS1_Frame,42.33059,-71.10303666666667,45.2,1.2,326732.21398877015,4688624.182630128,0.0,19,T
81468.0,0,81468,0,GPS1_Frame,42.33057,-71.10304333333333,45.8,1.2,326731.6097847498,4688621.975365943,0.0,19,T
81469.0,0,81469,0,GPS1_Frame,42.330551666666665,-71.10304833333333,46.2,1.2,326731.1474784282,4688619.949776634,0.0,19,T
81470.0,0,81470,0,GPS1_Frame,42.33053333333334,-71.10305666666666,46.7,1.2,326730.4105288536,4688617.930978923,0.0,19,T
81471.0,0,81471,0,GPS1_Frame,42.33051333333333,-71.10306666666666,47.3,1.2,326729.53168075776,4688615.7305064825,0.0,19,T
81472.0,0,81472,0,GPS1_Frame,42.33048999999999,-71.10307666666667,47.6,1.2,326728.6436789569,4688613.159892941,0.0,19,T
81473.0,0,81473,0,GPS1_Frame,42.330465000000004,-71.10308666666667,47.5,1.2,326727.7510999525,4688610.404208907,0.0,19,T
81474.0,0,81474,0,GPS1_Frame,42.330435,-71.10309666666667,47.4,1.2,326726.84479040117,4688607.093313178,0.0,19,T
81475.0,0,81475,0,GPS1_Frame,42.33040166666667,-71.103105,47.4,1.2,326726.0666485966,4688603.408880495,0.0,19,T
81476.0,0,81476,0,GPS1_Frame,42.33036666666667,-71.10311166666666,47.6,1.2,326725.421251331,4688599.535981418,0.0,19,T
81477.0,0,81477,0,GPS1_Frame,42.330330000000004,-71.10311666666666,47.9,1.2,326724.9085988012,4688595.474615923,0.0,19,T
81478.0,0,81478,0,GPS1_Frame,42.3303,-71.10311833333334,48.4,1.2,326724.6888966431,4688592.146741079,0.0,19,T
81479.0,0,81479,0,GPS1_Frame,42.330275,-71.10311833333334,48.7,1.2,326724.6202465145,4688589.37068215,0.0,19,T
81480.0,0,81480,0,GPS1_Frame,42.330245,-71.10311166666666,49.2,1.2,326725.0871549804,4688586.025827932,0.0,19,T
81481.0,0,81481,0,GPS1_Frame,42.33020499999999,-71.10309333333333,49.3,1.2,326726.4878597973,4688581.546779249,0.0,19,T
81482.0,0,81482,0,GPS1_Frame,42.33015833333334,-71.103065,49.4,1.2,326728.6941943286,4688576.307073733,0.0,19,T
81483.0,0,81483,0,GPS1_Frame,42.33011333333334,-71.10302333333334,49.4,1.2,326732.0036883493,4688571.225273715,0.0,19,T
81484.0,0,81484,0,GPS1_Frame,42.330065,-71.10297333333332,49.9,1.2,326735.9906473304,4688565.756355994,0.0,19,T
81485.0,0,81485,0,GPS1_Frame,42.33000833333334,-71.102925,50.2,1.2,326739.8174089484,4688559.365483412,0.0,19,T
81486.0,0,81486,0,GPS1_Frame,42.32995833333333,-71.10288,51.1,1.2,326743.387836831,4688553.721686501,0.0,19,T
81487.0,0,81487,0,GPS1_Frame,42.32993333333334,-71.10284833333334,51.6,1.2,326745.9283285359,4688550.881113826,0.0,19,T
81488.0,0,81488,0,GPS1_Frame,42.329919999999994,-71.10283166666666,52.2,1.2,326747.2649485945,4688549.3665948585,0.0,19,T
81489.0,0,81489,0,GPS1_Frame,42.32991333333333,-71.10282333333333,52.6,1.2,326747.9332588405,4688548.60933548,0.0,19,T
81490.0,0,81490,0,GPS1_Frame,42.32990333333334,-71.10281166666667,52.9,1.2,326748.8670630462,4688547.475144234,0.0,19,T
81491.0,0,81491,0,GPS1_Frame,42.32988666666667,-71.10279166666666,53.2,1.2,326750.46917838405,4688545.583694002,0.0,19,T
81492.0,0,81492,0,GPS1_Frame,42.329865000000005,-71.10276666666667,53.5,1.2,326752.4695358632,4688543.126846484,0.0,19,T
81493.0,0,81493,0,GPS1_Frame,42.32983666666667,-71.102735,53.9,1.2,326755.0008836413,4688539.916136209,0.0,19,T
81494.0,0,81494,0,GPS1_Frame,42.32980333333333,-71.10269666666666,54.1,1.2,326758.0677990274,4688536.136634388,0.0,19,T
81495.0,0,81495,0,GPS1_Frame,42.32976999999999,-71.10265333333334,54.4,1.2,326761.5466873272,4688532.346948634,0.0,19,T
81496.0,0,81496,0,GPS1_Frame,42.32974333333333,-71.102605,54.4,1.2,326765.4558512276,4688529.287361877,0.0,19,T
81497.0,0,81497,0,GPS1_Frame,42.32972499999999,-71.10256,54.5,1.2,326769.11324898904,4688527.159920226,0.0,19,T
81498.0,0,81498,0,GPS1_Frame,42.32971333333333,-71.10252333333332,54.7,1.2,326772.10233367106,4688525.789737395,0.0,19,T
81499.0,0,81499,0,GPS1_Frame,42.32970166666667,-71.10248499999999,54.9,1.2,326775.2287427911,4688524.416161021,0.0,19,T
81500.0,0,81500,0,GPS1_Frame,42.32969,-71.10243333333332,54.9,1.2,326779.45373986,4688523.015427826,0.0,19,T
81501.0,0,81501,0,GPS1_Frame,42.329674999999995,-71.10236833333333,54.5,1.2,326784.76817549835,4688521.217398678,0.0,19,T
81502.0,0,81502,0,GPS1_Frame,42.32966,-71.1023,54.0,1.2,326790.3572605017,4688519.412584529,0.0,19,T
81503.0,0,81503,0,GPS1_Frame,42.329645,-71.10223333333333,53.9,1.2,326795.8090247283,4688517.611169372,0.0,19,T
81504.0,0,81504,0,GPS1_Frame,42.329629999999995,-71.10217333333334,53.9,1.2,326800.7114976569,4688515.8233359195,0.0,19,T
81505.0,0,81505,0,GPS1_Frame,42.329620000000006,-71.10212666666666,53.8,1.2,326804.5291082339,4688514.617871783,0.0,19,T
81506.0,0,81506,0,GPS1_Frame,42.32960666666666,-71.102085,52.3,1.2,326807.92560074345,4688513.052451243,0.0,19,T
81507.0,0,81507,0,GPS1_Frame,42.329595000000005,-71.10205500000001,51.1,1.2,326810.3654041168,4688511.6958620045,0.0,19,T
81508.0,0,81508,0,GPS1_Frame,42.32957833333333,-71.10203166666666,50.5,1.2,326812.2421913712,4688509.797638416,0.0,19,T
81509.0,0,81509,0,GPS1_Frame,42.32955833333334,-71.10202,50.0,1.2,326813.1485658499,4688507.553032888,0.0,19,T
81510.0,0,81510,0,GPS1_Frame,42.329538333333325,-71.10201666666667,49.7,1.2,326813.3683225903,4688505.325397941,0.0,19,T
81511.0,0,81511,0,GPS1_Frame,42.32951166666667,-71.10202333333334,49.6,1.2,326812.745840334,4688502.377845363,0.0,19,T
81512.0,0,81512,0,GPS1_Frame,42.32947666666667,-71.10203499999999,49.5,1.2,326811.688515057,4688498.515122395,0.0,19,T
81513.0,0,81513,0,GPS1_Frame,42.32943166666667,-71.10205333333333,49.7,1.2,326810.0544475554,4688493.55555281,0.0,19,T
81514.0,0,81514,0,GPS1_Frame,42.32937666666667,-71.102075,50.0,1.2,326808.1182840599,4688487.492348599,0.0,19,T
81515.0,0,81515,0,GPS1_Frame,42.329316666666664,-71.10210166666667,50.6,1.2,326805.7564220423,4688480.884115886,0.0,19,T
81516.0,0,81516,0,GPS1_Frame,42.32924833333333,-71.10212333333334,51.0,1.2,326803.78365681146,4688473.34034832,0.0,19,T
81517.0,0,81517,0,GPS1_Frame,42.32918500000001,-71.10215,52.5,1.2,326801.4126379953,4688466.361975839,0.0,19,T
81518.0,0,81518,0,GPS1_Frame,42.329125000000005,-71.10217666666668,53.2,1.2,326799.0507640135,4688459.753745198,0.0,19,T
81519.0,0,81519,0,GPS1_Frame,42.32906833333333,-71.10219833333333,54.0,1.2,326797.1100092851,4688453.505473217,0.0,19,T
81520.0,0,81520,0,GPS1_Frame,42.32902000000001,-71.10221833333334,54.7,1.2,326795.3294493492,4688448.179160063,0.0,19,T
81521.0,0,81521,0,GPS1_Frame,42.32897666666666,-71.10223333333333,55.1,1.2,326793.97458563297,4688443.397875637,0.0,19,T
81522.0,0,81522,0,GPS1_Frame,42.328943333333335,-71.102245,55.7,1.2,326792.921818226,4688439.7202258175,0.0,19,T
81523.0,0,81523,0,GPS1_Frame,42.328920000000004,-71.102255,56.3,1.2,326792.0338229466,4688437.149604949,0.0,19,T
81524.0,0,81524,0,GPS1_Frame,42.32890166666666,-71.10226166666666,56.8,1.2,326791.4342012912,4688435.1274068495,0.0,19,T
81525.0,0,81525,0,GPS1_Frame,42.32888500000001,-71.102265,57.1,1.2,326791.113804235,4688433.28349036,0.0,19,T
81526.0,0,81526,0,GPS1_Frame,42.328871666666664,-71.10226666666668,57.4,1.2,326790.9398815704,4688431.80632048,0.0,19,T
81527.0,0,81527,0,GPS1_Frame,42.32886,-71.10226666666668,57.8,1.2,326790.90785870975,4688430.510826658,0.0,19,T
81528.0,0,81528,0,GPS1_Frame,42.32884666666667,-71.10226166666666,58.2,1.2,326791.28323671175,4688429.020078831,0.0,19,T
81529.0,0,81529,0,GPS1_Frame,42.32883166666667,-71.10224666666666,58.5,1.2,326792.4779915239,4688427.32389368,0.0,19,T
81530.0,0,81530,0,GPS1_Frame,42.32881333333333,-71.10221499999999,58.7,1.2,326795.0368502551,4688425.223623448,0.0,19,T
81531.0,0,81531,0,GPS1_Frame,42.32879333333334,-71.102165,58.8,1.2,326799.101714293,4688422.900945898,0.0,19,T
81532.0,0,81532,0,GPS1_Frame,42.328773333333324,-71.102115,58.9,1.2,326803.1665809535,4688420.578270791,0.0,19,T
81533.0,0,81533,0,GPS1_Frame,42.32875666666667,-71.10206833333334,58.9,1.2,326806.96594797453,4688418.632527548,0.0,19,T
81534.0,0,81534,0,GPS1_Frame,42.32874166666667,-71.10201166666667,58.9,1.2,326811.5938436386,4688416.85149245,0.0,19,T
81535.0,0,81535,0,GPS1_Frame,42.328725,-71.10194166666666,58.6,1.2,326817.31577107933,4688414.858238131,0.0,19,T
81536.0,0,81536,0,GPS1_Frame,42.32870333333334,-71.10186166666668,58.2,1.2,326823.8479330507,4688412.28941391,0.0,19,T
81537.0,0,81537,0,GPS1_Frame,42.32867833333333,-71.10176833333334,57.8,1.2,326831.46955666866,4688409.323305293,0.0,19,T
81538.0,0,81538,0,GPS1_Frame,42.328646666666664,-71.10166333333333,57.4,1.2,326840.0341721254,4688405.593168366,0.0,19,T
81539.0,0,81539,0,GPS1_Frame,42.328615000000006,-71.10155166666667,56.9,1.2,326849.1480989972,4688401.849468835,0.0,19,T
81540.0,0,81540,0,GPS1_Frame,42.328581666666665,-71.10143666666666,56.3,1.2,326858.5321137436,4688397.913924629,0.0,19,T
81541.0,0,81541,0,GPS1_Frame,42.32854833333334,-71.101325,55.8,1.2,326867.6414868508,4688393.985179251,0.0,19,T
81542.0,0,81542,0,GPS1_Frame,42.32851666666667,-71.10121833333332,55.1,1.2,326876.3434643749,4688390.251694927,0.0,19,T
81543.0,0,81543,0,GPS1_Frame,42.32848666666667,-71.10111666666667,54.5,1.2,326884.63804499735,4688386.713470096,0.0,19,T
81544.0,0,81544,0,GPS1_Frame,42.32845666666667,-71.10101666666667,53.8,1.2,326892.7953075653,4688383.178647812,0.0,19,T
81545.0,0,81545,0,GPS1_Frame,42.32842666666667,-71.10091666666668,53.1,1.2,326900.952577973,4688379.643835283,0.0,19,T
81546.0,0,81546,0,GPS1_Frame,42.32839833333334,-71.10081833333334,52.5,1.2,326908.97710157034,4688376.297495167,0.0,19,T
81547.0,0,81547,0,GPS1_Frame,42.32837166666666,-71.10072666666666,52.0,1.2,326916.4568989043,4688373.149802962,0.0,19,T
81548.0,0,81548,0,GPS1_Frame,42.32834666666666,-71.10064333333334,51.4,1.2,326923.2546424251,4688370.204148747,0.0,19,T
81549.0,0,81549,0,GPS1_Frame,42.32832499999999,-71.10056666666667,50.0,1.2,326929.51222802856,4688367.642209259,0.0,19,T
81550.0,0,81550,0,GPS1_Frame,42.32830666666667,-71.1005,48.9,1.2,326934.9550014511,4688365.4707662575,0.0,19,T
81551.0,0,81551,0,GPS1_Frame,42.32829333333334,-71.10045166666667,48.2,1.2,326938.90089991095,4688363.891846027,0.0,19,T
81552.0,0,81552,0,GPS1_Frame,42.32828500000001,-71.10042333333334,47.7,1.2,326941.2125951127,4688362.908837481,0.0,19,T
81553.0,0,81553,0,GPS1_Frame,42.32827833333334,-71.10040000000001,47.1,1.2,326943.1168822787,4688362.1210746225,0.0,19,T
81554.0,0,81554,0,GPS1_Frame,42.328266666666664,-71.10036666666666,46.4,1.2,326945.8314168659,4688360.757752234,0.0,19,T
81555.0,0,81555,0,GPS1_Frame,42.32825166666667,-71.100315,45.5,1.2,326950.04740270006,4688358.986985113,0.0,19,T
81556.0,0,81556,0,GPS1_Frame,42.32823166666667,-71.100245,44.8,1.2,326955.7602713001,4688356.623705522,0.0,19,T
81557.0,0,81557,0,GPS1_Frame,42.328208333333336,-71.10016,43.5,1.2,326962.69994240056,4688353.859769872,0.0,19,T
81558.0,0,81558,0,GPS1_Frame,42.32818333333333,-71.10007333333333,42.7,1.2,326969.77237542695,4688350.907379823,0.0,19,T
81559.0,0,81559,0,GPS1_Frame,42.32816,-71.09998999999999,42.0,1.2,326976.5747304601,4688348.146849202,0.0,19,T
81560.0,0,81560,0,GPS1_Frame,42.32813833333333,-71.09990666666666,41.0,1.2,326983.38166005735,4688345.571395848,0.0,19,T
81561.0,0,81561,0,GPS1_Frame,42.328116666666666,-71.09982666666666,40.3,1.2,326989.91394086066,4688343.002730338,0.0,19,T
81562.0,0,81562,0,GPS1_Frame,42.32809333333333,-71.09975,39.5,1.2,326996.16700344224,4688340.255781395,0.0,19,T
81563.0,0,81563,0,GPS1_Frame,42.328073333333336,-71.09968333333333,38.8,1.2,327001.60524757486,4688337.899320975,0.0,19,T
81564.0,0,81564,0,GPS1_Frame,42.32805666666666,-71.099625,38.1,1.2,327006.3659984835,4688335.929956909,0.0,19,T
81565.0,0,81565,0,GPS1_Frame,42.328041666666664,-71.09957333333334,37.4,1.2,327010.58201301633,4688334.159227152,0.0,19,T
81566.0,0,81566,0,GPS1_Frame,42.328026666666666,-71.099525,36.7,1.2,327014.52337568044,4688332.395280095,0.0,19,T
81567.0,0,81567,0,GPS1_Frame,42.32801500000001,-71.099485,36.2,1.2,327017.78724246635,4688331.0184261985,0.0,19,T
81568.0,0,81568,0,GPS1_Frame,42.32800666666667,-71.09945666666667,35.8,1.2,327020.09895848966,4688330.035444361,0.0,19,T
81569.0,0,81569,0,GPS1_Frame,42.328,-71.09943666666666,35.4,1.2,327021.7286085446,4688329.254483305,0.0,19,T
81570.0,0,81570,0,GPS1_Frame,42.327996666666664,-71.09942166666666,35.1,1.2,327022.9554147392,4688328.853833259,0.0,19,T
81571.0,0,81571,0,GPS1_Frame,42.32799166666667,-71.09940666666667,35.2,1.2,327024.1776526725,4688328.2681129435,0.0,19,T
81572.0,0,81572,0,GPS1_Frame,42.327983333333336,-71.09938833333334,35.1,1.2,327025.6654081736,4688327.305472203,0.0,19,T
81573.0,0,81573,0,GPS1_Frame,42.32797166666666,-71.09937166666667,34.9,1.2,327027.0067004005,4688325.976080618,0.0,19,T
81574.0,0,81574,0,GPS1_Frame,42.327951666666664,-71.099365,34.7,1.2,327027.50118913234,4688323.741675572,0.0,19,T
81575.0,0,81575,0,GPS1_Frame,42.32792333333334,-71.09936833333333,34.6,1.2,327027.1488738344,4688320.6022568755,0.0,19,T
81576.0,0,81576,0,GPS1_Frame,42.32788666666667,-71.09938000000001,34.6,1.2,327026.0870805689,4688316.554434816,0.0,19,T
81577.0,0,81577,0,GPS1_Frame,42.32783833333333,-71.09939666666668,34.6,1.2,327024.58132579847,4688311.221289026,0.0,19,T
81578.0,0,81578,0,GPS1_Frame,42.327775,-71.09941666666667,34.6,1.2,327022.75979860703,4688304.229288922,0.0,19,T
81579.0,0,81579,0,GPS1_Frame,42.32770166666666,-71.09944166666668,34.5,1.2,327020.49887478986,4688296.1370360935,0.0,19,T
81580.0,0,81580,0,GPS1_Frame,42.327623333333335,-71.09947166666667,34.5,1.2,327017.81225753005,4688287.499742371,0.0,19,T
81581.0,0,81581,0,GPS1_Frame,42.327536666666674,-71.09950333333333,34.4,1.2,327014.96546366514,4688277.940487214,0.0,19,T
81582.0,0,81582,0,GPS1_Frame,42.32744833333333,-71.09953333333333,34.2,1.2,327012.2514226056,4688268.19277258,0.0,19,T
81583.0,0,81583,0,GPS1_Frame,42.32736,-71.09956666666668,34.3,1.2,327009.2627182276,4688258.451839134,0.0,19,T
81584.0,0,81584,0,GPS1_Frame,42.32728166666667,-71.099595,34.6,1.2,327006.7134047455,4688249.811159206,0.0,19,T
81585.0,0,81585,0,GPS1_Frame,42.32721333333334,-71.09962,34.6,1.2,327004.4661559595,4688242.274122552,0.0,19,T
81586.0,0,81586,0,GPS1_Frame,42.32714833333333,-71.09963833333333,34.3,1.2,327002.77735605696,4688235.093666572,0.0,19,T
81587.0,0,81587,0,GPS1_Frame,42.32709,-71.09965333333334,33.9,1.2,327001.3814866474,4688228.6467123395,0.0,19,T
81588.0,0,81588,0,GPS1_Frame,42.32704333333333,-71.099665,33.5,1.2,327000.2922554184,4688223.48847109,0.0,19,T
81589.0,0,81589,0,GPS1_Frame,42.32700499999999,-71.09967499999999,33.0,1.2,326999.3631964951,4688219.25219204,0.0,19,T
81590.0,0,81590,0,GPS1_Frame,42.32697499999999,-71.099685,32.7,1.2,326998.4569811623,4688215.941265426,0.0,19,T
81591.0,0,81591,0,GPS1_Frame,42.32695166666667,-71.09969500000001,32.2,1.2,326997.5690407857,4688213.370620775,0.0,19,T
81592.0,0,81592,0,GPS1_Frame,42.326928333333335,-71.09970166666668,31.6,1.2,326996.9557585084,4688210.79319557,0.0,19,T
81593.0,0,81593,0,GPS1_Frame,42.32690666666667,-71.099705,30.6,1.2,326996.6217035792,4688208.394060212,0.0,19,T
81594.0,0,81594,0,GPS1_Frame,42.326891666666675,-71.09970833333334,29.9,1.2,326996.30592426995,4688206.735206719,0.0,19,T
81595.0,0,81595,0,GPS1_Frame,42.326881666666665,-71.09971,29.3,1.2,326996.14118114964,4688205.628174284,0.0,19,T
81596.0,0,81596,0,GPS1_Frame,42.326879999999996,-71.09971166666666,28.9,1.2,326995.99928275275,4688205.446494161,0.0,19,T
81597.0,0,81597,0,GPS1_Frame,42.326879999999996,-71.09971166666666,28.9,1.2,326995.99928275275,4688205.446494161,0.0,19,T
81598.0,0,81598,0,GPS1_Frame,42.326879999999996,-71.09971166666666,28.9,1.2,326995.99928275275,4688205.446494161,0.0,19,T
81599.0,0,81599,0,GPS1_Frame,42.326879999999996,-71.09971166666666,28.9,1.2,326995.99928275275,4688205.446494161,0.0,19,T
81600.0,0,81600,0,GPS1_Frame,42.326879999999996,-71.09971166666666,28.9,1.2,326995.99928275275,4688205.446494161,0.0,19,T
81601.0,0,81601,0,GPS1_Frame,42.326879999999996,-71.09971166666666,28.9,1.2,326995.99928275275,4688205.446494161,0.0,19,T
81602.0,0,81602,0,GPS1_Frame,42.32687666666667,-71.09971166666666,28.7,1.2,326995.990144846,4688205.076353239,0.0,19,T
81603.0,0,81603,0,GPS1_Frame,42.32686666666667,-71.09971333333333,28.4,1.2,326995.8254016553,4688203.969320811,0.0,19,T
81604.0,0,81604,0,GPS1_Frame,42.32685333333334,-71.09971666666667,28.0,1.2,326995.5141910041,4688202.495537817,0.0,19,T
81605.0,0,81605,0,GPS1_Frame,42.326838333333335,-71.09971999999999,27.7,1.2,326995.19841128006,4688200.836684372,0.0,19,T
81606.0,0,81606,0,GPS1_Frame,42.32682333333334,-71.09972333333333,27.4,1.2,326994.8826314331,4688199.177830942,0.0,19,T
81607.0,0,81607,0,GPS1_Frame,42.326809999999995,-71.09972833333333,27.1,1.2,326994.4340908518,4688197.707438349,0.0,19,T
81608.0,0,81608,0,GPS1_Frame,42.326798333333336,-71.09973166666667,26.8,1.2,326994.127448722,4688196.4187258715,0.0,19,T
81609.0,0,81609,0,GPS1_Frame,42.326789999999995,-71.099735,26.6,1.2,326993.8299444902,4688195.500154322,0.0,19,T
81610.0,0,81610,0,GPS1_Frame,42.32678333333333,-71.09973666666666,26.4,1.2,326993.67433885223,4688194.763262864,0.0,19,T
81611.0,0,81611,0,GPS1_Frame,42.32677833333334,-71.09973833333333,26.2,1.2,326993.52330218593,4688194.211441868,0.0,19,T
81612.0,0,81612,0,GPS1_Frame,42.32677166666667,-71.09974166666666,26.2,1.2,326993.23036681244,4688193.477940803,0.0,19,T
81613.0,0,81613,0,GPS1_Frame,42.32676333333334,-71.09974833333334,26.1,1.2,326992.6582029667,4688192.566150081,0.0,19,T
81614.0,0,81614,0,GPS1_Frame,42.32675166666666,-71.099755,26.1,1.2,326992.0769009077,4688191.284218485,0.0,19,T
81615.0,0,81615,0,GPS1_Frame,42.326743333333326,-71.09976166666667,26.0,1.2,326991.50473675074,4688190.372427851,0.0,19,T
81616.0,0,81616,0,GPS1_Frame,42.32673833333333,-71.09976666666667,26.0,1.2,326991.0790403367,4688189.827387748,0.0,19,T
81617.0,0,81617,0,GPS1_Frame,42.32673333333334,-71.09977166666665,26.0,1.2,326990.65334385855,4688189.282347668,0.0,19,T
81618.0,0,81618,0,GPS1_Frame,42.32672833333333,-71.09977666666667,26.0,1.2,326990.22764731414,4688188.737307613,0.0,19,T
81619.0,0,81619,0,GPS1_Frame,42.326721666666664,-71.09978166666666,25.9,1.2,326989.7973816176,4688188.007197126,0.0,19,T
81620.0,0,81620,0,GPS1_Frame,42.326715,-71.09978833333334,25.8,1.2,326989.2297860272,4688187.2804771215,0.0,19,T
81621.0,0,81621,0,GPS1_Frame,42.326711666666675,-71.09979333333334,25.8,1.2,326988.80865837506,4688186.920507608,0.0,19,T
81622.0,0,81622,0,GPS1_Frame,42.326703333333334,-71.09980166666666,25.9,1.2,326988.09916363814,4688186.012107704,0.0,19,T
81623.0,0,81623,0,GPS1_Frame,42.32669333333333,-71.099815,26.0,1.2,326986.97311001085,4688184.928808915,0.0,19,T
81624.0,0,81624,0,GPS1_Frame,42.32668,-71.09982833333333,25.9,1.2,326985.8379176634,4688183.475369385,0.0,19,T
81625.0,0,81625,0,GPS1_Frame,42.32666833333333,-71.09984333333334,25.9,1.2,326984.5699641644,4688182.210391033,0.0,19,T
81626.0,0,81626,0,GPS1_Frame,42.326656666666665,-71.09985833333333,25.9,1.2,326983.3020102184,4688180.945412901,0.0,19,T
81627.0,0,81627,0,GPS1_Frame,42.32665,-71.09987,25.8,1.2,326982.3224235707,4688180.228865163,0.0,19,T
81628.0,0,81628,0,GPS1_Frame,42.32664166666667,-71.09988166666668,25.7,1.2,326981.3382674185,4688179.327247101,0.0,19,T
81629.0,0,81629,0,GPS1_Frame,42.326631666666664,-71.09989833333334,25.6,1.2,326979.9375517239,4688178.25073062,0.0,19,T
81630.0,0,81630,0,GPS1_Frame,42.326621666666675,-71.09991166666667,25.4,1.2,326978.8114956182,4688177.167433082,0.0,19,T
81631.0,0,81631,0,GPS1_Frame,42.326613333333334,-71.09992333333334,25.1,1.2,326977.82733859227,4688176.26581549,0.0,19,T
81632.0,0,81632,0,GPS1_Frame,42.326608333333326,-71.09993166666666,24.9,1.2,326977.12698022183,4688175.72755755,0.0,19,T
81633.0,0,81633,0,GPS1_Frame,42.32660166666666,-71.09994,24.6,1.2,326976.42205231905,4688175.004229224,0.0,19,T
81634.0,0,81634,0,GPS1_Frame,42.32659666666667,-71.09994833333333,24.4,1.2,326975.72169371706,4688174.46597142,0.0,19,T
81635.0,0,81635,0,GPS1_Frame,42.32659,-71.09995666666667,24.1,1.2,326975.0167655455,4688173.742643229,0.0,19,T
81636.0,0,81636,0,GPS1_Frame,42.32658333333334,-71.09996666666666,23.8,1.2,326974.17450713756,4688173.022705852,0.0,19,T
81637.0,0,81637,0,GPS1_Frame,42.326576666666675,-71.09997833333334,23.6,1.2,326973.1949184453,4688172.306159339,0.0,19,T
81638.0,0,81638,0,GPS1_Frame,42.32656999999999,-71.09998666666667,23.4,1.2,326972.4899898025,4688171.582831386,0.0,19,T
81639.0,0,81639,0,GPS1_Frame,42.326564999999995,-71.09999666666666,23.2,1.2,326971.65230042377,4688171.0479647545,0.0,19,T
81640.0,0,81640,0,GPS1_Frame,42.32655666666666,-71.10001000000001,22.9,1.2,326970.53081147256,4688170.149738942,0.0,19,T
81641.0,0,81641,0,GPS1_Frame,42.32654666666667,-71.10002833333333,22.7,1.2,326968.99276211014,4688169.076615379,0.0,19,T
81642.0,0,81642,0,GPS1_Frame,42.32653833333334,-71.10004166666666,22.5,1.2,326967.8712725026,4688168.178389974,0.0,19,T
81643.0,0,81643,0,GPS1_Frame,42.326535,-71.10004833333333,22.3,1.2,326967.3128124181,4688167.821812563,0.0,19,T
81644.0,0,81644,0,GPS1_Frame,42.326530000000005,-71.10005666666666,22.1,1.2,326966.61245239526,4688167.283555635,0.0,19,T
81645.0,0,81645,0,GPS1_Frame,42.326519999999995,-71.100075,22.0,1.2,326965.0744017918,4688166.210432897,0.0,19,T
81646.0,0,81646,0,GPS1_Frame,42.326505,-71.10010166666666,21.7,1.2,326962.83599013044,4688164.599053921,0.0,19,T
81647.0,0,81647,0,GPS1_Frame,42.326486666666675,-71.10014166666666,21.5,1.2,326959.4897953319,4688162.644662882,0.0,19,T
81648.0,0,81648,0,GPS1_Frame,42.32647166666667,-71.10019000000001,21.4,1.2,326955.46608680935,4688161.077369813,0.0,19,T
81649.0,0,81649,0,GPS1_Frame,42.32646166666667,-71.10024166666668,21.2,1.2,326951.181425862,4688160.072072749,0.0,19,T
