Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,IMU_backup
1698874501.479714,0,1698874501,457705497,GPS1_Frame,0,0,0,,-0.22154094786471643,-0.7893001710655007,0.48522572151960736,0.3041066384526169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.08626,0.290385,-0.371392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.502,8.808,0.96,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.224e-05,-3.817e-05,-3.4210000000000006e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+138.028,-015.371,-110.911,-00.2224,-00.3817,-00.3421,-01.502,+08.808,+00.960,+00.086260,+00.290385,-00.371392*6C
"
1698874501.5257998,0,1698874501,480125665,GPS1_Frame,0,0,0,,-0.2190267539299635,-0.7884984325233704,0.48415307340438013,0.3096664406812335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.142663,0.301345,-0.398247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.337,8.825,0.759,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.2230000000000002e-05,-3.771e-05,-3.435e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.826,-016.037,-110.680,-00.2223,-00.3771,-00.3435,-01.337,+08.825,+00.759,+00.142663,+00.301345,-00.398247*63
"
1698874501.5258071,0,1698874501,504871129,GPS1_Frame,0,0,0,,-0.21640183537161184,-0.7881155712541557,0.48274840257327495,0.31463959033707967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.04393,0.244116,-0.387389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.123,8.737,0.458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.181e-05,-3.7840000000000004e-05,-3.3820000000000005e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.685,-016.679,-110.528,-00.2181,-00.3784,-00.3382,-01.123,+08.737,+00.458,+00.043930,+00.244116,-00.387389*6A
"
1698874501.5710266,0,1698874501,535042285,GPS1_Frame,0,0,0,,-0.21394172621482432,-0.7869952265866199,0.48088848405027357,0.3218908464401026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.181418,0.571922,-0.535055,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.468,8.654,0.405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.138e-05,-3.762e-05,-3.4070000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+137.333,-017.511,-110.262,-00.2138,-00.3762,-00.3407,-01.468,+08.654,+00.405,+00.181418,+00.571922,-00.535055*6A
"
1698874501.573129,0,1698874501,560928821,GPS1_Frame,0,0,0,,-0.21161952409954365,-0.7839734161116984,0.4789638436804936,0.33346138651550655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.321845,0.879097,-0.639217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.142,8.933,0.593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.085e-05,-3.7290000000000004e-05,-3.393e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+136.574,-018.671,-109.664,-00.2085,-00.3729,-00.3393,-02.142,+08.933,+00.593,+00.321845,+00.879097,-00.639217*67
"
1698874501.62097,0,1698874501,579183816,GPS1_Frame,0,0,0,,-0.20956913561619817,-0.779933772263385,0.47733084320610986,0.3463226160738425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.268401,0.773609,-0.535642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.85,9.335,1.146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.022e-05,-3.776e-05,-3.378e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+135.636,-019.886,-108.889,-00.2022,-00.3776,-00.3378,-01.850,+09.335,+01.146,+00.268401,+00.773609,-00.535642*6E
"
1698874501.6639154,0,1698874501,607105016,GPS1_Frame,0,0,0,,-0.2070819938626731,-0.7771336022625884,0.4757512031395895,0.3561477288478278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.207359,0.51131,-0.540243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.388,8.942,1.183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.012e-05,-3.788e-05,-3.2760000000000005e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.992,-020.886,-108.318,-00.2012,-00.3788,-00.3276,-02.388,+08.942,+01.183,+00.207359,+00.511310,-00.540243*6A
"
1698874501.6639671,0,1698874501,630577802,GPS1_Frame,0,0,0,,-0.20268124753642458,-0.7753413081297551,0.4742407838969992,0.36450219024510444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.268397,0.381347,-0.658548,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.662,9.23,1.006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-1.938e-05,-3.79e-05,-3.35e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.655,-021.900,-107.854,-00.1938,-00.3790,-00.3350,-02.662,+09.230,+01.006,+00.268397,+00.381347,-00.658548*60
"
1698874501.71114,0,1698874501,655428886,GPS1_Frame,0,0,0,,-0.1974993963253913,-0.7751062037370356,0.47292395367740414,0.36952306479785446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.125209,0.044914,-0.461892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.121,9.597,0.531,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-1.866e-05,-3.848e-05,-3.208e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.702,-022.708,-107.643,-00.1866,-00.3848,-00.3208,-02.121,+09.597,+00.531,+00.125209,+00.044914,-00.461892*60
"
1698874501.711147,0,1698874501,679462194,GPS1_Frame,0,0,0,,-0.1937381452841258,-0.7750048310864215,0.47241002186700964,0.3723732188197557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.142457,0.072078,-0.320904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.605,8.722,0.152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-1.866e-05,-3.848e-05,-3.182e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.801,-023.212,-107.498,-00.1866,-00.3848,-00.3182,-01.605,+08.722,+00.152,+00.142457,+00.072078,-00.320904*6E
"
1698874501.7556255,0,1698874501,703910589,GPS1_Frame,0,0,0,,-0.18884488215359785,-0.7752218507266538,0.4710579275945444,0.37612912874526006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.079321,0.055276,-0.669217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.792,7.605,0.116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-1.8220000000000002e-05,-3.781e-05,-3.1950000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+134.937,-023.907,-107.392,-00.1822,-00.3781,-00.3195,-01.792,+07.605,+00.116,+00.079321,+00.055276,-00.669217*67
"
1698874501.7556663,0,1698874501,728882074,GPS1_Frame,0,0,0,,-0.1794403032719072,-0.7766510160264357,0.46671562628541996,0.38313300699339303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.074839,0.173571,-1.194368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.453,8.273,-0.179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-1.771e-05,-3.828e-05,-3.142e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+135.254,-025.317,-107.430,-00.1771,-00.3828,-00.3142,-03.453,+08.273,-00.179,+00.074839,+00.173571,-01.194368*6B
"
