Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,IMU_backup
1698963190.836642,0,1698963190,814823865,GPS1_Frame,0,0,0,,0.10936933910757597,0.08680728928287053,0.5180548342706205,0.8438732315219934,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000425,-0.001381,0.000172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.343,-2.72,-9.514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-3.1600000000000007e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.358,+001.902,+015.943,+00.0506,-00.0316,+00.1718,+00.343,-02.720,-09.514,-00.000425,-00.001381,+00.000172*6D
"
1698963190.8848302,0,1698963190,839594602,GPS1_Frame,0,0,0,,0.10936425765252097,0.08679828847854196,0.5180787891718597,0.8438601095415806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000625,-0.000146,-0.000389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.346,-2.712,-9.511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.950000000000001e-06,-3.27e-06,1.743e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.361,+001.901,+015.942,+00.0495,-00.0327,+00.1743,+00.346,-02.712,-09.511,-00.000625,-00.000146,-00.000389*69
"
1698963190.8848743,0,1698963190,865265130,GPS1_Frame,0,0,0,,0.10937237921027435,0.08680185511480597,0.5180706676141065,0.8438636761778447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000127,-0.000508,-0.000868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.365,-2.74,-9.532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.28e-06,-2.9400000000000002e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.360,+001.901,+015.943,+00.0528,-00.0294,+00.1718,+00.365,-02.740,-09.532,+00.000127,-00.000508,-00.000868*67
"
1698963190.9246438,0,1698963190,890198707,GPS1_Frame,0,0,0,,0.10937594570646796,0.08681276464934017,0.5180614408695126,0.8438677561555239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000469,-0.000699,-0.001175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.342,-2.72,-9.516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.28e-06,-2.82e-06,1.756e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.359,+001.902,+015.944,+00.0528,-00.0282,+00.1756,+00.342,-02.720,-09.516,-00.000469,-00.000699,-00.001175*67
"
1698963190.9269834,0,1698963190,915356874,GPS1_Frame,0,0,0,,0.10937821842184897,0.08680990116402765,0.5180393482857837,0.8438813186831395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000349,-0.000342,0.000632,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.322,-2.686,-9.506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-3.1600000000000007e-06,1.756e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.356,+001.902,+015.944,+00.0506,-00.0316,+00.1756,+00.322,-02.686,-09.506,-00.000349,-00.000342,+00.000632*67
"
1698963190.968717,0,1698963190,939061641,GPS1_Frame,0,0,0,,0.10937594570646796,0.08681276464934017,0.5180614408695126,0.8438677561555239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001134,-0.000959,0.001039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.298,-2.695,-9.54,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.2800000000000004e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.359,+001.902,+015.944,+00.0516,-00.0328,+00.1718,+00.298,-02.695,-09.540,+00.001134,-00.000959,+00.001039*6D
"
1698963191.0124602,0,1698963190,990049839,GPS1_Frame,0,0,0,,0.10936630889491952,0.08681110694012006,0.5180842906877167,0.8438551474827524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000151,-7.3e-05,0.000907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.331,-2.713,-9.536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.050000000000001e-06,-3.39e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.362,+001.902,+015.943,+00.0505,-00.0339,+00.1718,+00.331,-02.713,-09.536,+00.000151,-00.000073,+00.000907*6A
"
1698963191.0124762,0,1698963190,965089797,GPS1_Frame,0,0,0,,0.10937594570646796,0.08681276464934017,0.5180614408695126,0.8438677561555239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00059,0.000714,-0.000461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.304,-2.691,-9.509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.5000000000000004e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.359,+001.902,+015.944,+00.0516,-00.0350,+00.1693,+00.304,-02.691,-09.509,+00.000590,+00.000714,-00.000461*69
"
1698963191.05735,0,1698963191,14997005,GPS1_Frame,0,0,0,,0.10936554163146103,0.0868136779745837,0.5180463649587901,0.8438782657310038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000577,-0.000928,-0.000757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.342,-2.713,-9.518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.070000000000001e-06,-2.59e-06,1.73e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.357,+001.903,+015.943,+00.0507,-00.0259,+00.1730,+00.342,-02.713,-09.518,+00.000577,-00.000928,-00.000757*60
"
1698963191.0574713,0,1698963191,38348913,GPS1_Frame,0,0,0,,0.10936705679932004,0.0868117691725716,0.5180316364256649,0.8438873072172198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000167,-0.000156,0.000115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.365,-2.727,-9.486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-3.27e-06,1.7310000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.355,+001.903,+015.943,+00.0506,-00.0327,+00.1731,+00.365,-02.727,-09.486,+00.000167,-00.000156,+00.000115*6C
"
1698963191.1045125,0,1698963191,63859939,GPS1_Frame,0,0,0,,0.10936174426685036,0.08682006673257434,0.5180378955590975,0.8438832997921958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000332,-0.000662,0.000388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.365,-2.74,-9.523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.28e-06,-2.71e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.356,+001.904,+015.943,+00.0528,-00.0271,+00.1693,+00.365,-02.740,-09.523,+00.000332,-00.000662,+00.000388*64
"
1698963191.1052434,0,1698963191,90801715,GPS1_Frame,0,0,0,,0.10938102773602215,0.08682176504987663,0.5180374854651922,0.8438808775757016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000225,-0.000709,0.000551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.346,-2.706,-9.495,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-3.05e-06,1.756e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.356,+001.903,+015.945,+00.0517,-00.0305,+00.1756,+00.346,-02.706,-09.495,-00.000225,-00.000709,+00.000551*63
"
1698963191.149889,0,1698963191,115817070,GPS1_Frame,0,0,0,,0.10937214821853386,0.08681915323400528,0.5180529715458628,0.8438727904715823,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000563,0.000849,0.000573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,-2.711,-9.48,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.28e-06,-2.9400000000000002e-06,1.706e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.358,+001.903,+015.944,+00.0528,-00.0294,+00.1706,+00.339,-02.711,-09.480,-00.000563,+00.000849,+00.000573*6E
"
1698963191.1500037,0,1698963191,138661384,GPS1_Frame,0,0,0,,0.10936250191069681,0.08681911236801189,0.51803053126833,0.843887820493527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000417,5e-06,-0.000776,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.328,-2.74,-9.493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.96e-06,-3.04e-06,1.73e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.355,+001.904,+015.943,+00.0496,-00.0304,+00.1730,+00.328,-02.740,-09.493,-00.000417,+00.000005,-00.000776*6F
"
1698963191.1927497,0,1698963191,164527416,GPS1_Frame,0,0,0,,0.10936759314214739,0.08682649630055188,0.5180518663378857,0.8438733038165727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000676,-0.000271,-0.000516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.303,-2.731,-9.502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-2.93e-06,1.73e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.358,+001.904,+015.944,+00.0506,-00.0293,+00.1730,+00.303,-02.731,-09.502,+00.000676,-00.000271,-00.000516*64
"
1698963191.2015483,0,1698963191,189937353,GPS1_Frame,0,0,0,,0.1093772305150243,0.08682815369318461,0.518029015910065,0.8438859116292589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000781,-0.000525,-0.000372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.291,-2.712,-9.509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.94e-06,-3.5000000000000004e-06,1.743e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.355,+001.904,+015.945,+00.0494,-00.0350,+00.1743,+00.291,-02.712,-09.509,+00.000781,-00.000525,-00.000372*63
"
1698963191.248387,0,1698963191,214228391,GPS1_Frame,0,0,0,,0.10938178539468849,0.08682081051703407,0.5180301211955626,0.8438853982734541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000758,0.000752,-0.00082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301,-2.705,-9.529,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.37e-06,-3.2800000000000004e-06,1.719e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.355,+001.903,+015.945,+00.0537,-00.0328,+00.1719,+00.301,-02.705,-09.529,-00.000758,+00.000752,-00.000820*6A
"
1698963191.2895079,0,1698963191,240391016,GPS1_Frame,0,0,0,,0.10937366348195315,0.0868172443166857,0.518038243108298,0.8438818320731056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000325,-6.4e-05,0.000476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.35,-2.704,-9.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.6200000000000005e-06,1.529e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.356,+001.903,+015.944,+00.0516,-00.0362,+00.1529,+00.350,-02.704,-09.528,+00.000325,-00.000064,+00.000476*65
"
1698963191.2895398,0,1698963191,263327121,GPS1_Frame,0,0,0,,0.10936759314214739,0.08682649630055188,0.5180518663378857,0.8438733038165727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.6e-05,-0.000715,0.000184,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.35,-2.711,-9.486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-2.7e-06,1.73e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.358,+001.904,+015.944,+00.0517,-00.0270,+00.1730,+00.350,-02.711,-09.486,-00.000016,-00.000715,+00.000184*68
"
1698963191.3338308,0,1698963191,288615226,GPS1_Frame,0,0,0,,0.10935643158956175,0.08682836419985461,0.5180441546225862,0.8438792922579299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000309,-6.6e-05,0.000332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.346,-2.713,-9.534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.2600000000000005e-06,-3.39e-06,1.7440000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.357,+001.905,+015.943,+00.0526,-00.0339,+00.1744,+00.346,-02.713,-09.534,+00.000309,-00.000066,+00.000332*66
"
1698963191.333864,0,1698963191,313417673,GPS1_Frame,0,0,0,,0.10935415839082703,0.08683122711478287,0.5180662471532619,0.8438657296044854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000129,0.000364,1.4e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.341,-2.719,-9.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.070000000000001e-06,-2.93e-06,1.6669999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.360,+001.905,+015.943,+00.0507,-00.0293,+00.1667,+00.341,-02.719,-09.507,-00.000129,+00.000364,+00.000014*6B
"
1698963191.3769631,0,1698963191,341370820,GPS1_Frame,0,0,0,,0.1093521071284901,0.0868184088570267,0.5180607458479614,0.8438706916119006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.1e-05,-0.001324,3.5e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.375,-2.718,-9.469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.2699999999999995e-06,-3.2800000000000004e-06,1.6550000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.359,+001.904,+015.942,+00.0527,-00.0328,+00.1655,+00.375,-02.718,-09.469,+00.000011,-00.001324,+00.000035*60
"
1698963191.3861346,0,1698963191,365916490,GPS1_Frame,0,0,0,,0.10934679426895007,0.08682670613059852,0.5180670048789386,0.8438666838674106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000448,0.000399,-7.8e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.335,-2.72,-9.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.28e-06,-2.82e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.360,+001.905,+015.942,+00.0528,-00.0282,+00.1693,+00.335,-02.720,-09.507,+00.000448,+00.000399,-00.000078*6F
"
1698963191.4326768,0,1698963191,388433456,GPS1_Frame,0,0,0,,0.10935643158956175,0.08682836419985461,0.5180441546225862,0.8438792922579299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001233,-0.000225,-0.000621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.325,-2.709,-9.515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.96e-06,-3.04e-06,1.73e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.357,+001.905,+015.943,+00.0496,-00.0304,+00.1730,+00.325,-02.709,-09.515,+00.001233,-00.000225,-00.000621*61
"
1698963191.432782,0,1698963191,415127515,GPS1_Frame,0,0,0,,0.10934982502613286,0.08682288915452846,0.5180375480591575,0.843884767303256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000466,-0.001171,-0.000188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.314,-2.72,-9.517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.050000000000001e-06,-3.39e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.356,+001.905,+015.942,+00.0505,-00.0339,+00.1718,+00.314,-02.720,-09.517,-00.000466,-00.001171,-00.000188*63
"
1698963191.4772139,0,1698963191,439564943,GPS1_Frame,0,0,0,,0.1093543799916443,0.08681554599580474,0.5180386531873827,0.8438842541213196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00013,-0.000812,0.001284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.314,-2.734,-9.504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.2800000000000004e-06,1.7440000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.356,+001.904,+015.942,+00.0516,-00.0328,+00.1744,+00.314,-02.734,-09.504,-00.000130,-00.000812,+00.001284*6D
"
1698963191.4772537,0,1698963191,463732481,GPS1_Frame,0,0,0,,0.10936250191069681,0.08681911236801189,0.51803053126833,0.843887820493527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001357,-7.9e-05,6e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.306,-2.707,-9.521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-3.05e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.355,+001.904,+015.943,+00.0517,-00.0305,+00.1693,+00.306,-02.707,-09.521,+00.001357,-00.000079,+00.000006*66
"
1698963191.5168104,0,1698963191,489642143,GPS1_Frame,0,0,0,,0.10935589519210814,0.08681363738859976,0.5180239245497416,0.8438932954729391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001205,0.000521,7.3e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301,-2.711,-9.493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.950000000000001e-06,-3.38e-06,1.756e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.354,+001.904,+015.942,+00.0495,-00.0338,+00.1756,+00.301,-02.711,-09.493,-00.001205,+00.000521,+00.000073*6F
"
1698963191.5278072,0,1698963191,515043735,GPS1_Frame,0,0,0,,0.10935535809081437,0.0867989106324397,0.5180036938916885,0.8439072981580484,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00033,0.000304,9.2e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.278,-2.727,-9.53,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-2.82e-06,1.692e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.351,+001.903,+015.941,+00.0517,-00.0282,+00.1692,+00.278,-02.727,-09.530,+00.000330,+00.000304,+00.000092*60
"
1698963191.5691772,0,1698963191,538894653,GPS1_Frame,0,0,0,,0.10936142750569304,0.0867896585483446,0.5179900698684522,0.8439158256962924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000626,0.001512,0.00051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37,-2.717,-9.541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-3.04e-06,1.743e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.349,+001.902,+015.941,+00.0506,-00.0304,+00.1743,+00.370,-02.717,-09.541,-00.000626,+00.001512,+00.000510*6D
"
1698963191.6144938,0,1698963191,565469741,GPS1_Frame,0,0,0,,0.1093568730009362,0.08679700200816619,0.5179889648518582,0.8439163388995096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1e-06,0.000451,-0.000695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363,-2.744,-9.493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.970000000000001e-06,-2.7e-06,1.666e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.349,+001.903,+015.941,+00.0497,-00.0270,+00.1666,+00.363,-02.744,-09.493,+00.000001,+00.000451,-00.000695*61
"
1698963191.6145396,0,1698963191,589704275,GPS1_Frame,0,0,0,,0.10936575251183756,0.08679961353207416,0.51797347820444,0.8439244250197981,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000349,0.001006,-8.7e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.359,-2.732,-9.514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.96e-06,-2.81e-06,1.679e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.347,+001.903,+015.942,+00.0496,-00.0281,+00.1679,+00.359,-02.732,-09.514,+00.000349,+00.001006,-00.000087*66
"
1698963191.658621,0,1698963191,615021467,GPS1_Frame,0,0,0,,0.10936802488292663,0.08679675031362336,0.5179513841371539,0.8439379852445372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000443,-0.001081,-0.000437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.346,-2.733,-9.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.950000000000001e-06,-3.1600000000000007e-06,1.692e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.344,+001.903,+015.942,+00.0495,-00.0316,+00.1692,+00.346,-02.733,-09.528,+00.000443,-00.001081,-00.000437*67
"
